log hfd,log mmb,log abt
,1.63916762,1.65567617
,1.63925733,1.65574334
,1.63954625,1.65576252
,1.63966575,1.6560982
,1.63977526,1.65617489
,1.63983498,1.6563953
,1.64004394,1.65649109
,1.64013346,1.65657729
,1.64021303,1.6566539
,1.64027269,1.65673049
,1.64034228,1.65683578
,1.64039198,1.65692191
,1.64041186,1.65696975
,1.64049137,1.65703672
,1.64058081,1.65718019
,1.64061061,1.65736186
,1.64069009,1.6577154
,1.64075961,1.6578491
,1.6408192,1.65792548
,1.64082913,1.65799231
,1.64111701,1.65819271
,1.64111701,1.65826903
,1.64132535,1.65865044
,1.64139478,1.65906007
,1.64148403,1.65909816
,1.64188045,1.65944078
,1.64208843,1.65946932
,1.64208843,1.65948835
,1.64223693,1.65949786
,1.64237548,1.65963101
,1.64241505,1.65969757
,1.64261289,1.6597356
,1.64268211,1.65984967
,1.64272166,1.66010622
,1.64286005,1.66014422
,1.6428897,1.66023919
,1.64291935,1.66026767
,1.64315647,1.66030566
,1.64325523,1.66030566
,1.64333422,1.66067579
,1.64342306,1.66082755
,1.6435415,1.66096029
,1.64359084,1.6612825
,1.64381773,1.66130145
,1.64384731,1.66130145
,1.64409377,1.66156661
,1.6441332,1.66161394
,1.64427114,1.66185053
,1.64431055,1.66188837
,1.6443992,1.66191675
,1.64448783,1.66218154
,1.64451737,1.66233277
,1.64465519,1.66260675
,1.64474377,1.66267285
,1.64480281,1.66275783
,1.64489136,1.66308815
,1.64494054,1.66314475
,1.64502906,1.66321077
,1.64507823,1.66322963
,1.64513723,1.66328622
,1.64516673,1.66346534
,1.64516673,1.66347477
,1.64553034,1.66368208
,1.64582493,1.66376687
,1.64583475,1.6638328
,1.64596235,1.6638328
,1.64599178,1.6638893
,1.64603103,1.66390813
,1.64624684,1.66402111
,1.64644294,1.66406818
,1.64658995,1.66450095
,1.64660955,1.66451035
,1.64667814,1.66458557
,1.64671732,1.66488631
,1.64678589,1.66534643
,1.64693279,1.66569354
,1.64696217,1.66574042
,1.64702091,1.66585293
,1.647109,1.66587167
,1.6471873,1.66594666
,1.64719708,1.66600289
,1.64726558,1.66608722
,1.64727536,1.66626519
,1.64747099,1.66627456
,1.64759811,1.66656478
,1.64766654,1.66660221
,1.64798899,1.66688286
,1.64799876,1.66700442
,1.6480183,1.66703246
,1.64808666,1.66719136
,1.64813549,1.66719136
,1.64836001,1.66723809
,1.64843808,1.66733152
,1.64848686,1.66746229
,1.64882821,1.66748097
,1.64885746,1.66752766
,1.64896467,1.66759303
,1.64897442,1.66783571
,1.64899391,1.66790103
,1.64917903,1.66812489
,1.64926669,1.66818084
,1.64935433,1.66820881
,1.64940302,1.66823678
,1.64951983,1.66825542
,1.6495393,1.66842319
,1.64967554,1.66843251
,1.64982146,1.6684791
,1.64989927,1.66875854
,1.64993817,1.66884234
,1.65010344,1.66887958
,1.6503561,1.66904711
,1.65037553,1.66912154
,1.65046295,1.66929828
,1.65049208,1.66962366
,1.65062802,1.66972587
,1.65062802,1.6697909
,1.65078333,1.66993951
,1.65078333,1.6701252
,1.65094829,1.67023657
,1.65106469,1.67042213
,1.65123924,1.67071887
,1.6513071,1.67072813
,1.65161717,1.67077448
,1.65177213,1.67092275
,1.65177213,1.67095055
,1.65182054,1.67133023
,1.65216895,1.67138577
,1.65217863,1.6716356
,1.65217863,1.67224568
,1.65220765,1.67231957
,1.65251709,1.6723288
,1.65256542,1.67234727
,1.65269105,1.6725504
,1.65270071,1.67267038
,1.65302911,1.67269806
,1.65310634,1.6732145
,1.65318356,1.67327901
,1.65332831,1.67363825
,1.65359838,1.67372111
,1.65362731,1.67373032
,1.65364659,1.67384077
,1.65390683,1.673988
,1.65420543,1.673988
,1.6542632,1.67411679
,1.65437872,1.67423634
,1.65448458,1.67425473
,1.6544942,1.6743007
,1.65486932,1.67433747
,1.65504234,1.67468665
,1.65526332,1.67483359
,1.65528254,1.67506309
,1.65529214,1.67509062
,1.65529214,1.67523743
,1.65530174,1.6752466
,1.65541699,1.67531081
,1.65555139,1.67551255
,1.65557059,1.67587912
,1.65558979,1.67606228
,1.65560899,1.67608059
,1.65562818,1.67608975
,1.65575293,1.67610806
,1.65579131,1.6761813
,1.65582009,1.67633688
,1.65582968,1.67636434
,1.65586805,1.6766296
,1.65615572,1.67670275
,1.65628032,1.67673018
,1.65630907,1.67692213
,1.65634739,1.67699523
,1.6564432,1.67741531
,1.65652941,1.67747007
,1.65655814,1.6779444
,1.65656771,1.67851838
,1.65663475,1.6785548
,1.6566539,1.6789279
,1.6566539,1.67897338
,1.65669219,1.67946424
,1.65681664,1.67950058
,1.65687406,1.67958233
,1.6568932,1.67960049
,1.65696018,1.67999084
,1.65696018,1.68034458
,1.65706542,1.68042617
,1.65713237,1.68052587
,1.65718976,1.68096972
,1.65724713,1.68097877
,1.65726625,1.68122314
,1.65728538,1.68140407
,1.65776316,1.68169339
,1.65778226,1.68172954
,1.65793503,1.68180184
,1.65797322,1.68180184
,1.65810684,1.68260531
,1.65822133,1.68283975
,1.65824995,1.68290285
,1.65828811,1.68306506
,1.65835488,1.6831011
,1.65857418,1.68312812
,1.65864091,1.68314614
,1.6586695,1.68336228
,1.65886959,1.68347932
,1.65906959,1.68349732
,1.65908864,1.68374027
,1.65914576,1.68378525
,1.65949786,1.68380324
,1.65968806,1.68391116
,1.6597261,1.68395612
,1.65980215,1.68442342
,1.65982116,1.68499788
,1.65985918,1.6854551
,1.65988769,1.68554469
,1.6599257,1.68584023
,1.65999222,1.68590289
,1.66003972,1.68591184
,1.66004922,1.68592974
,1.66055245,1.68593869
,1.66058091,1.68594764
,1.66059989,1.68615345
,1.66070425,1.68632339
,1.66074219,1.6863681
,1.66094133,1.68642175
,1.66098873,1.68649327
,1.661093,1.68660052
,1.6611309,1.68660052
,1.66114986,1.68689534
,1.66115933,1.6871721
,1.66122566,1.6872435
,1.6612825,1.68734165
,1.66131092,1.68749329
,1.66149087,1.68758246
,1.66156661,1.68763596
,1.66161394,1.68771619
,1.66172752,1.68776076
,1.66175591,1.68784097
,1.66203025,1.68796571
,1.66219099,1.68800135
,1.6622288,1.68847322
,1.66272951,1.68857998
,1.66275783,1.68863336
,1.66285223,1.68868672
,1.66312588,1.68891791
,1.6633805,1.68898013
,1.6633805,1.689069
,1.66349362,1.68938878
,1.66367266,1.68948645
,1.66372919,1.6895042
,1.66384221,1.68974382
,1.66385163,1.68976157
,1.66387988,1.68977044
,1.66413406,1.68992124
,1.66417171,1.68996558
,1.66418112,1.69009857
,1.66435047,1.69017835
,1.66461377,1.69025812
,1.66468897,1.69036445
,1.6649145,1.69039988
,1.66501783,1.69046189
,1.66511174,1.69053275
,1.66520563,1.69058588
,1.66530889,1.6906213
,1.66545903,1.69065672
,1.66545903,1.69070099
,1.66557161,1.69081606
,1.66557161,1.69085146
,1.66559037,1.69090455
,1.66559975,1.69095764
,1.6657498,1.6911434
,1.66581543,1.6913556
,1.66583418,1.69142631
,1.66594666,1.69142631
,1.66605911,1.69167371
,1.66610595,1.69184151
,1.66621836,1.69214161
,1.66638692,1.69220337
,1.66647118,1.69227394
,1.6665367,1.6923886
,1.66654606,1.69248559
,1.66659285,1.6925473
,1.66669578,1.69261782
,1.66681739,1.69275882
,1.66690156,1.69276763
,1.66691091,1.69300546
,1.66702312,1.69306709
,1.66706051,1.69326076
,1.66706986,1.69331356
,1.66713529,1.69371816
,1.66713529,1.69385001
,1.66722874,1.69406089
,1.66723809,1.69424533
,1.66730349,1.69432435
,1.66735955,1.69445602
,1.66737823,1.69464029
,1.66748097,1.69468415
,1.66758369,1.69475432
,1.66759303,1.69496477
,1.66776105,1.69499107
,1.66777039,1.69514006
,1.66785437,1.69525396
,1.66796633,1.69525396
,1.66798499,1.6956305
,1.66801297,1.69577928
,1.66810624,1.69607667
,1.66836728,1.69608542
,1.66845115,1.69632143
,1.66856295,1.69641755
,1.66873992,1.69651365
,1.66887958,1.69658353
,1.66888889,1.69663592
,1.66894473,1.69674944
,1.66904711,1.69679309
,1.66927038,1.69684546
,1.66963295,1.69707234
,1.66968871,1.69757803
,1.67007878,1.69782195
,1.67024585,1.69793515
,1.67030153,1.69794386
,1.67049634,1.69796998
,1.67053343,1.69838766
,1.67076521,1.69850941
,1.67079302,1.6985181
,1.67090422,1.69882232
,1.67105245,1.69886576
,1.67133023,1.69908291
,1.67177433,1.69924786
,1.67192226,1.69929994
,1.67212558,1.69929994
,1.67213482,1.69932598
,1.67226415,1.69948217
,1.67234727,1.69956892
,1.67251347,1.6996383
,1.67270729,1.69967299
,1.67270729,1.69969034
,1.67279033,1.69971635
,1.67283645,1.69976837
,1.67288257,1.70005439
,1.67291947,1.7000977
,1.67299324,1.70024496
,1.67309467,1.70070372
,1.67313154,1.70101505
,1.67320528,1.70106692
,1.67322371,1.70118792
,1.67335273,1.70123113
,1.67359221,1.70168021
,1.67363825,1.70212884
,1.67366588,1.70213746
,1.67374873,1.70233574
,1.67386838,1.70254254
,1.67387759,1.70255116
,1.6739604,1.70267174
,1.6740708,1.70280952
,1.67409839,1.70308493
,1.67412598,1.7035407
,1.67418116,1.70359227
,1.67433747,1.70365242
,1.67444777,1.70389295
,1.67446615,1.70391872
,1.67447534,1.70404751
,1.6748795,1.70406468
,1.67498967,1.70409902
,1.67506309,1.70420201
,1.67520073,1.70430498
,1.67528329,1.70445081
,1.67532916,1.7044937
,1.67552172,1.7045966
,1.67567754,1.70487945
,1.67568671,1.70490516
,1.67588828,1.70531622
,1.67599818,1.70540182
,1.67600734,1.70567559
,1.67608059,1.7056927
,1.67608059,1.70570125
,1.67615383,1.70594919
,1.67626367,1.70611157
,1.67647412,1.70620554
,1.67651986,1.70637636
,1.67663875,1.70659831
,1.67668447,1.70664952
,1.67672104,1.70670072
,1.67675761,1.70688839
,1.67678503,1.70706747
,1.67702263,1.70723794
,1.67705004,1.70733167
,1.67710485,1.70751908
,1.67732402,1.70757018
,1.67738793,1.70762127
,1.67742444,1.70799575
,1.67749745,1.70817436
,1.67752483,1.70826789
,1.67754308,1.70846339
,1.67766169,1.70855686
,1.67775291,1.70882866
,1.67778939,1.70898147
,1.67813581,1.70932933
,1.67824515,1.70976166
,1.67825426,1.70986332
,1.67825426,1.70988026
,1.67840911,1.70999036
,1.67850017,1.71028665
,1.6785548,1.71056582
,1.67859121,1.71091242
,1.67867313,1.71093777
,1.67880963,1.71109829
,1.67885512,1.71112363
,1.6789188,1.71130096
,1.67897338,1.71163854
,1.67905522,1.71173976
,1.67929159,1.71198428
,1.67930068,1.71202643
,1.67935521,1.71232975
,1.67959141,1.7124224
,1.67960957,1.71253185
,1.67975486,1.71283483
,1.67985471,1.71333091
,1.67990009,1.71334771
,1.67996362,1.71391035
,1.68006343,1.714053
,1.68040804,1.71450579
,1.68041711,1.71453093
,1.68046243,1.71479064
,1.68065273,1.71489113
,1.68070709,1.71513388
,1.68085201,1.71520083
,1.68087012,1.71548522
,1.68100593,1.71569422
,1.68102404,1.71576107
,1.68111455,1.71593652
,1.68124124,1.71636232
,1.68129552,1.71637901
,1.68142216,1.71641239
,1.68142216,1.71652085
,1.68145833,1.7165709
,1.68151259,1.71663762
,1.68151259,1.71678771
,1.6817928,1.71682105
,1.68187412,1.71685439
,1.68189219,1.71686273
,1.68199156,1.7168794
,1.68200962,1.71717103
,1.68203671,1.71719601
,1.68208187,1.71729595
,1.68215411,1.71730428
,1.68235269,1.71745413
,1.68245195,1.71757065
,1.68248804,1.71762058
,1.68261433,1.7176705
,1.68261433,1.71865943
,1.68279468,1.71872584
,1.68294791,1.71885031
,1.68315515,1.71904111
,1.68324522,1.71909087
,1.68349732,1.71945559
,1.68349732,1.71973721
,1.68358732,1.71998555
,1.6836863,1.72005175
,1.68371329,1.72028337
,1.68375827,1.72030818
,1.68382123,1.72041567
,1.68391116,1.72082058
,1.6839741,1.7208371
,1.68399209,1.72088665
,1.68406401,1.72101877
,1.68406401,1.72122512
,1.68407299,1.72126638
,1.68408198,1.72129938
,1.68434258,1.72136538
,1.68434258,1.72152209
,1.68441444,1.72176941
,1.68455813,1.72189302
,1.68460302,1.72214836
,1.68489022,1.72227186
,1.68492611,1.72241178
,1.6850786,1.72243647
,1.68519517,1.7226915
,1.6852131,1.72280662
,1.68524,1.72320931
,1.68550886,1.72325038
,1.68571487,1.72389877
,1.68574174,1.72414474
,1.68583127,1.72469357
,1.68606398,1.72483272
,1.68614451,1.72489
,1.6861624,1.72493091
,1.68632339,1.72520083
,1.68634128,1.72529077
,1.68637705,1.72530712
,1.68644857,1.72556863
,1.68672562,1.72560131
,1.68679709,1.72569933
,1.68680602,1.72601774
,1.68694892,1.72618094
,1.68697571,1.72642562
,1.68707392,1.7267598
,1.68712748,1.72682498
,1.68721673,1.726882
,1.68723458,1.72708558
,1.68725242,1.72714256
,1.68727027,1.7272321
,1.68750221,1.72734602
,1.68752004,1.72750872
,1.68773402,1.72759818
,1.68802807,1.72767136
,1.68802807,1.72767949
,1.68810823,1.72772827
,1.68816166,1.72776079
,1.68816166,1.72783394
,1.68823289,1.72792333
,1.6882596,1.72814267
,1.68837532,1.72818328
,1.68857998,1.72831319
,1.68879344,1.72861347
,1.68887346,1.72868648
,1.68895346,1.72874325
,1.68896235,1.72879191
,1.68898902,1.72888922
,1.68900679,1.72900271
,1.68906011,1.72900271
,1.68909566,1.72909186
,1.68914897,1.72914048
,1.68916674,1.7292215
,1.68922892,1.72935111
,1.68946869,1.72955354
,1.68953971,1.72986105
,1.68965509,1.73003898
,1.68969059,1.73018451
,1.68970833,1.73020067
,1.68983254,1.73083071
,1.69010744,1.73087106
,1.69017835,1.73137116
,1.69025812,1.73170155
,1.69038217,1.73187068
,1.69039103,1.7321846
,1.69064787,1.73219265
,1.6907541,1.73224093
,1.6907541,1.73261889
,1.69078065,1.73286801
,1.69085146,1.73304471
,1.69101957,1.73304471
,1.69117878,1.73326951
,1.69136444,1.73343803
,1.69142631,1.73356638
,1.69155887,1.73359044
,1.69155887,1.73375884
,1.6915677,1.73375884
,1.69166488,1.73375884
,1.69176203,1.73376685
,1.69187682,1.7337909
,1.69207984,1.73422359
,1.69213279,1.73439974
,1.69216808,1.73444777
,1.69231804,1.73471184
,1.69244151,1.73486381
,1.69248559,1.73506369
,1.69248559,1.73513562
,1.69260019,1.7352395
,1.69272357,1.73528744
,1.69273238,1.73542323
,1.69278525,1.73543122
,1.69291739,1.7354951
,1.6929262,1.73559092
,1.69296142,1.73587823
,1.69303187,1.73597396
,1.69323435,1.73597396
,1.69323435,1.73620521
,1.69330476,1.73650805
,1.69346313,1.73653195
,1.69347192,1.73657974
,1.69347192,1.73675495
,1.69363903,1.73689028
,1.69373574,1.7372165
,1.69385001,1.73725627
,1.69390274,1.73728808
,1.69412238,1.73731194
,1.69419264,1.73751069
,1.69422777,1.73772524
,1.69440336,1.73774113
,1.69443847,1.73782851
,1.69447357,1.73790792
,1.69450868,1.73809847
,1.6946052,1.73820164
,1.69463152,1.73829686
,1.69469293,1.73837619
,1.69478064,1.73844758
,1.69478941,1.73913704
,1.69479818,1.73917663
,1.69481571,1.73926372
,1.6949297,1.73938245
,1.69502613,1.73980169
,1.6952014,1.74004672
,1.69528024,1.74021263
,1.69529776,1.7406074
,1.69548168,1.74067843
,1.6955167,1.74071788
,1.69556923,1.74082043
,1.69557798,1.74108854
,1.69567426,1.74142738
,1.69575303,1.74158489
,1.69585802,1.74159276
,1.69598922,1.74173447
,1.69602421,1.74178957
,1.69602421,1.74182892
,1.69621655,1.74215932
,1.69627774,1.7422065
,1.69648744,1.74230084
,1.69651365,1.742348
,1.69657479,1.74247375
,1.69658353,1.74250518
,1.69663592,1.74273298
,1.69696764,1.74274869
,1.69708106,1.74298422
,1.69714213,1.74329805
,1.69715085,1.74333727
,1.69715957,1.74346273
,1.69719446,1.74366652
,1.69719446,1.74380755
,1.69729038,1.74385455
,1.69731654,1.74393288
,1.69740372,1.74433211
,1.69756061,1.74442599
,1.69759546,1.74444164
,1.69763031,1.74465279
,1.69766516,1.7448951
,1.69775227,1.74502011
,1.6978742,1.74548078
,1.69794386,1.74551979
,1.69802221,1.74573822
,1.69807443,1.74581621
,1.69830068,1.7458474
,1.69837026,1.74590197
,1.69837896,1.74593316
,1.69843984,1.74595654
,1.69855288,1.74624487
,1.69855288,1.74633055
,1.69882232,1.74633055
,1.69884838,1.74689096
,1.69898738,1.74695319
,1.69903949,1.7469843
,1.69924786,1.74718644
,1.6992739,1.74718644
,1.69928258,1.74730303
,1.69929126,1.7473108
,1.6993954,1.74732634
,1.69945614,1.74742735
,1.69949952,1.74745065
,1.69960361,1.74751279
,1.70007171,1.74767588
,1.70008038,1.74794755
,1.7002796,1.74817252
,1.70045276,1.74818803
,1.70048738,1.74818803
,1.70070372,1.7482268
,1.70075562,1.74824231
,1.70080752,1.74844388
,1.70100641,1.74851363
,1.7012052,1.74853687
,1.7012052,1.74884672
,1.70121384,1.74890093
,1.70123977,1.74898608
,1.70130025,1.74914088
,1.70142118,1.74917957
,1.70152481,1.74941163
,1.70160252,1.74951216
,1.70168885,1.74951989
,1.70185282,1.74956627
,1.70188733,1.74958947
,1.70217195,1.74960493
,1.70244777,1.7500067
,1.70250808,1.75010708
,1.7025167,1.75010708
,1.70255977,1.75065493
,1.70259423,1.75066265
,1.70270619,1.75068578
,1.70278369,1.75076288
,1.70283534,1.75106344
,1.70299028,1.7513484
,1.70326558,1.75147926
,1.70355789,1.75170241
,1.70361805,1.75187162
,1.70439077,1.75189469
,1.70445081,1.75191007
,1.70455373,1.75196389
,1.70457088,1.75249404
,1.70457088,1.75254779
,1.70469948,1.75273969
,1.70492229,1.75293918
,1.70492229,1.75301588
,1.70496513,1.7534988
,1.70541037,1.7539276
,1.70546172,1.75403474
,1.70549595,1.75448594
,1.70552161,1.75473047
,1.70553872,1.7547763
,1.70559861,1.75489086
,1.70563283,1.75489086
,1.70564993,1.75512753
,1.70568414,1.75521148
,1.70596629,1.75532593
,1.70600048,1.75535644
,1.70606884,1.75539458
,1.70612011,1.75553948
,1.70621408,1.75554711
,1.70650442,1.75563097
,1.70655564,1.75580628
,1.70660685,1.75582152
,1.70676897,1.75582914
,1.70683722,1.75610337
,1.70684575,1.7564307
,1.70685428,1.75658286
,1.70686281,1.75693264
,1.70701631,1.75720617
,1.70709304,1.75766928
,1.70712714,1.75776032
,1.70732315,1.75778308
,1.70740835,1.75795752
,1.70744242,1.75797268
,1.70748501,1.75804092
,1.70774045,1.75853342
,1.70780004,1.75866971
,1.70791917,1.75878325
,1.70797873,1.75886649
,1.70808081,1.75911613
,1.7083019,1.75912369
,1.70853137,1.75920687
,1.70903239,1.75942608
,1.70907482,1.75950165
,1.70919361,1.75965274
,1.70929541,1.75969806
,1.70941414,1.76003778
,1.70945653,1.76007551
,1.70952436,1.76013588
,1.70958369,1.76052049
,1.7096854,1.76053557
,1.7096854,1.76058833
,1.70999036,1.76062601
,1.71020201,1.76101772
,1.71045586,1.76125107
,1.71064193,1.7613188
,1.71084481,1.76133385
,1.71114052,1.76139403
,1.71120808,1.76198794
,1.71129252,1.76226583
,1.71140226,1.76231087
,1.71166385,1.7623409
,1.71174819,1.76243097
,1.71180723,1.76274607
,1.71189155,1.7629635
,1.7119337,1.76299348
,1.71200114,1.76305344
,1.712018,1.76318832
,1.71211071,1.76366754
,1.71222024,1.76374237
,1.71254869,1.76374237
,1.71259078,1.76381719
,1.71263287,1.76385459
,1.71275069,1.76436297
,1.71294418,1.76461693
,1.712961,1.76477372
,1.71307873,1.76501252
,1.71318803,1.76559406
,1.71323006,1.76561641
,1.71328889,1.76561641
,1.71329729,1.7657207
,1.71345694,1.76574304
,1.71378445,1.76668791
,1.71388518,1.76687367
,1.7139691,1.76725237
,1.71410333,1.76763073
,1.71430461,1.76780126
,1.71449741,1.76794949
,1.71456445,1.76856411
,1.71457283,1.7686603
,1.71460635,1.76879344
,1.71463148,1.76904483
,1.71474038,1.76971695
,1.7148995,1.7700858
,1.71493299,1.77009317
,1.71500834,1.77039539
,1.71500834,1.77077103
,1.7152343,1.77082257
,1.71535978,1.77105807
,1.71553539,1.77114635
,1.71558555,1.77116842
,1.71565243,1.77165361
,1.71566078,1.771683
,1.7158864,1.7718446
,1.71603675,1.77209423
,1.7160618,1.772241
,1.7161286,1.77238773
,1.71633729,1.77248307
,1.71634563,1.77262971
,1.71647914,1.77268835
,1.71648748,1.77321578
,1.71652085,1.77334022
,1.71657924,1.77378644
,1.71666264,1.77381569
,1.71679604,1.77383031
,1.71689607,1.77445127
,1.71695441,1.77518796
,1.71698774,1.77561045
,1.71704607,1.7760398
,1.71712938,1.77613434
,1.71715437,1.77622887
,1.7171627,1.77636698
,1.71720434,1.77636698
,1.71728762,1.77672297
,1.71775369,1.77684641
,1.71792003,1.77704964
,1.71802811,1.77718024
,1.71811123,1.77738332
,1.71828573,1.77748482
,1.71837711,1.77761529
,1.71841864,1.77835387
,1.71857642,1.77894673
,1.71875903,1.77910565
,1.71890839,1.77950991
,1.71900793,1.77958206
,1.71903281,1.77967584
,1.71907428,1.78015163
,1.71909087,1.78022367
,1.7193893,1.78038213
,1.71948045,1.78068447
,1.71960471,1.78095784
,1.71960471,1.78105132
,1.71962127,1.78123103
,1.71966268,1.78129571
,1.7200021,1.78134601
,1.72007657,1.78182715
,1.72011794,1.78188457
,1.72012621,1.78189892
,1.72014276,1.78189892
,1.72025029,1.78234361
,1.72029164,1.78257294
,1.72029991,1.78258011
,1.72047354,1.7826016
,1.72053966,1.78261593
,1.72057272,1.78267324
,1.72069667,1.78303126
,1.72100226,1.78304557
,1.72112608,1.78363206
,1.72118386,1.78384643
,1.72139838,1.78420348
,1.72162103,1.7845959
,1.72166225,1.78485256
,1.72170347,1.78488107
,1.72171996,1.78525863
,1.72192597,1.78536543
,1.7220413,1.7854722
,1.72216483,1.78564298
,1.72223893,1.78589192
,1.72224716,1.78606964
,1.72243647,1.78669465
,1.72251053,1.7869217
,1.72253521,1.78708482
,1.72264215,1.78752423
,1.72270794,1.78766588
,1.72278195,1.78794197
,1.72284773,1.78818959
,1.72294637,1.78818959
,1.72298747,1.78819666
,1.72304499,1.78848655
,1.72320931,1.78857842
,1.72336536,1.78874092
,1.72338178,1.78917161
,1.72380034,1.7893621
,1.72383316,1.78982035
,1.72383316,1.78996126
,1.72421031,1.79001761
,1.72433323,1.79059476
,1.72437419,1.79085493
,1.7246772,1.79097442
,1.72478362,1.79105172
,1.72489,1.79105874
,1.72509452,1.79119925
,1.72521719,1.79120627
,1.72533164,1.79120627
,1.72533164,1.7917117
,1.72539703,1.79222354
,1.72577283,1.79230062
,1.72596061,1.79237067
,1.72617278,1.7924127
,1.72641747,1.79265079
,1.72670276,1.79316153
,1.72680054,1.79332232
,1.72689014,1.7935669
,1.72692272,1.79368564
,1.7269553,1.79368564
,1.72702858,1.79369961
,1.72714256,1.79374849
,1.72720768,1.79393001
,1.72739484,1.79394397
,1.72745179,1.79411843
,1.72748432,1.79428584
,1.72750059,1.79439741
,1.72761445,1.79449502
,1.7278502,1.79475983
,1.72789896,1.79478073
,1.72800458,1.79524026
,1.72811831,1.79533072
,1.72815891,1.79562284
,1.72816704,1.79576882
,1.72824012,1.79582442
,1.72835378,1.7962898
,1.72856479,1.79645638
,1.72882435,1.79667838
,1.72888922,1.79738528
,1.72897839,1.79744067
,1.72935921,1.79782823
,1.7293997,1.79820853
,1.7293997,1.79824309
,1.7294078,1.79854016
,1.72946448,1.79865065
,1.72948067,1.79891294
,1.72952115,1.79893364
,1.72959401,1.7991268
,1.73033807,1.79946462
,1.73034615,1.79969887
,1.73035423,1.79995364
,1.73038655,1.80027018
,1.73040271,1.80036648
,1.73053196,1.80059337
,1.7305885,1.80067585
,1.73069347,1.80072395
,1.73092755,1.80091631
,1.73110505,1.80124588
,1.73125022,1.80143115
,1.73151624,1.80143801
,1.73155653,1.8017192
,1.73165322,1.80197964
,1.73176599,1.8021783
,1.73187068,1.80295151
,1.73188679,1.80299936
,1.73195925,1.80309505
,1.7319995,1.80394849
,1.73206389,1.80430984
,1.73209609,1.80442569
,1.73217656,1.80528332
,1.73217656,1.80582697
,1.73232942,1.8061664
,1.73261085,1.8062139
,1.73261085,1.8063021
,1.73276356,1.80671573
,1.73277159,1.8070951
,1.73294031,1.80710187
,1.73297243,1.80783257
,1.73302865,1.80808262
,1.73304471,1.80827176
,1.73310092,1.8084338
,1.73325345,1.8084338
,1.73339791,1.80863628
,1.73344605,1.80891958
,1.73363856,1.80906791
,1.73373478,1.80918249
,1.7337428,1.81015184
,1.73378289,1.81026613
,1.73412747,1.81031318
,1.73416752,1.81050135
,1.73444777,1.81097811
,1.73463984,1.81103851
,1.73463984,1.81133366
,1.73495177,1.81141413
,1.73511963,1.81144765
,1.73519955,1.81150798
,1.73525548,1.81158841
,1.73543122,1.81168893
,1.73548712,1.81213762
,1.73551107,1.81223131
,1.73551906,1.81257916
,1.73580642,1.81281981
,1.73606169,1.81287995
,1.73619724,1.81295344
,1.73620521,1.81301357
,1.73630087,1.81353429
,1.73633275,1.81364103
,1.7363965,1.81377441
,1.73644431,1.81420097
,1.73646025,1.81454058
,1.73669921,1.81469365
,1.73702557,1.81568398
,1.73715287,1.81650644
,1.73716083,1.81669856
,1.73716878,1.81704946
,1.73716878,1.81730088
,1.73730399,1.8173604
,1.73742325,1.81753893
,1.73775702,1.81800803
,1.73780468,1.81834468
,1.73787616,1.81841726
,1.73801114,1.81903037
,1.73806671,1.81945838
,1.73813022,1.81991885
,1.73814609,1.819932
,1.73827306,1.81997144
,1.73831273,1.8203
,1.73833653,1.82033284
,1.73838412,1.82093015
,1.73839999,1.82119899
,1.73846344,1.82164452
,1.73857446,1.82167726
,1.73862996,1.82169035
,1.73905785,1.82176237
,1.73905785,1.8218082
,1.73908953,1.82196527
,1.73912912,1.82221386
,1.7392083,1.82226618
,1.73924789,1.82232502
,1.73934288,1.82244923
,1.73948532,1.82294571
,1.73952488,1.82305669
,1.73966726,1.82312196
,1.73972262,1.82315459
,1.74000721,1.8234351
,1.74014154,1.82427556
,1.74022843,1.82445778
,1.74027582,1.82487397
,1.74035479,1.82493247
,1.74059951,1.82527678
,1.74081254,1.8254391
,1.74085987,1.82547805
,1.74093873,1.82591921
,1.74097816,1.82630809
,1.7410097,1.82632105
,1.74112795,1.82702015
,1.74117524,1.82727879
,1.74126193,1.82741451
,1.74136436,1.82749851
,1.74138011,1.82761479
,1.74152189,1.82776332
,1.74163213,1.82808604
,1.74187613,1.82865345
,1.74204135,1.82868567
,1.74212786,1.82901415
,1.74219077,1.82939384
,1.74221436,1.82956106
,1.74255232,1.82999166
,1.74290572,1.83010086
,1.74300776,1.83015223
,1.74307054,1.83021644
,1.74310193,1.83059508
,1.74314116,1.83096699
,1.74332158,1.83127453
,1.74344705,1.83178022
,1.74372137,1.83183779
,1.74373704,1.83200407
,1.74376055,1.83203604
,1.74389372,1.83211276
,1.74390938,1.83222781
,1.74410514,1.83236199
,1.74421472,1.83238116
,1.74424603,1.83248975
,1.74433211,1.83249614
,1.74452767,1.83263024
,1.74455896,1.83281537
,1.74469188,1.83298127
,1.74481695,1.83310885
,1.74491854,1.83326189
,1.74496542,1.83334476
,1.74506698,1.83344674
,1.74506698,1.83357418
,1.74512947,1.83366974
,1.74523098,1.83367611
,1.74527783,1.83381621
,1.74531687,1.83438891
,1.7453559,1.83441435
,1.74557441,1.83470675
,1.74563682,1.83489099
,1.74566023,1.83497355
,1.74566803,1.8349799
,1.74594095,1.83516403
,1.74600331,1.83525289
,1.74612021,1.83551936
,1.7462215,1.83557009
,1.74636171,1.8359441
,1.74675871,1.83609615
,1.74678983,1.83624181
,1.74681317,1.83632412
,1.74700762,1.83633045
,1.74704651,1.83634944
,1.74716312,1.83638742
